"Ja","Nein","Abstimmung_de","Abstimmung_fr","Abstimmung_it"
30.2,69.8,"<b>Umweltverantwortungsinitiative: ❌Nein</b><br>Stände: 0 Ja, 23 Nein","<b>Responsabilité environnementale: ❌non</b><br>Cantons: 0 oui, 23 non","<b>Iniziativa resp. ambientale: ❌no</b><br>Cantoni: 0 sì, 23 no"
